x1,x2,x3,x4,x5,x6,position
16.859254058,13.713888761,13.449353018,18.681361804,13.41282846,13.666329622,1
7.6989459619,17.369949166,13.719084714,18.879676824,14.657925103,12.927156561,2
15.913795225,14.329508997,10.324533838,14.755175991,16.895862427,11.480208017,3
15.391043816,16.41865592,5.7274849953,18.013790826,15.801880427,12.1251779,4
15.826013088,11.113520057,13.194875509,17.498350644,14.264646135,11.326287769,5
16.109551538,16.122520142,9.1624703805,15.319660364,14.626465097,10.297205214,6
15.050019886,9.9475141065,13.119566156,17.926810635,16.909958735,8.4348320302,7
12.732098725,16.639420066,9.8318600091,14.599703543,14.697049301,12.036729782,8
9.7546823844,15.604077961,13.354959639,14.253513516,14.046445247,12.309599502,9
8.5009547845,16.89845208,12.088995746,14.287584578,16.379721154,10.749790331,10
13.509652536,11.627134451,9.4198819052,18.30235891,12.133321766,13.255709985,11
14.268321678,11.561783837,2.4135576214,18.876479124,16.963031638,13.971417916,12
9.8709976263,14.797671703,12.030135795,16.995373242,15.090189513,9.2142004925,13
15.74314395,11.485591935,13.773453553,15.640203708,7.4935129881,13.851773749,14
13.138945024,18.539604723,7.379740915,17.203373329,15.52230984,5.8994108655,15
16.30492308,15.010595517,13.717537775,17.238556099,8.9792255722,6.2143225151,16
14.076816428,9.0176785788,12.066495147,17.91078892,9.5569328815,13.944960002,17
5.8476524018,15.505073142,13.987570307,17.790324199,16.749770045,6.5239667243,18
9.9972618185,18.031325989,13.30893934,10.692356865,14.530522864,9.7160368122,19
6.8616193272,18.896637664,12.69043264,8.6639022171,15.315558568,12.492906106,20
15.192424476,13.067034146,13.794030581,10.729866301,12.970961772,9.0651646093,21
9.7643155977,18.854810718,12.189795475,4.2201528801,16.903400481,11.952786865,22
11.036505021,16.893153301,4.6709454269,18.001510039,11.402619917,11.488479912,23
16.522208698,14.326132552,7.0178518535,16.537916652,4.7354046106,13.95889636,24
13.471007757,8.9327216283,10.848074239,17.661963747,15.436400615,6.585361131,25
13.974840775,9.1505673253,10.184154093,14.085872205,15.176521711,10.040303006,26
13.512771722,14.261217952,11.711947485,13.301611073,8.5044658668,11.184864683,27
10.56637869,13.372785359,9.9941038263,17.294028318,15.652893852,5.1935989156,28
9.2388907932,13.989162489,13.631867894,12.101665564,10.030358963,13.060157393,29
13.929932807,8.5606475803,11.21503925,9.2537053446,16.700928159,11.779151317,30
13.573841192,9.6482543512,13.896064445,16.34770451,14.367091954,3.3481139678,31
10.666756492,14.991189609,11.128619093,18.202841982,10.706738543,5.144046797,32
13.087295003,13.120663721,2.7566762289,13.80685687,16.152395885,11.796676134,33
13.750257686,4.6917216736,8.0928664149,17.591039506,15.070274077,11.159235026,34
5.725031022,16.853277725,1.8722324371,17.974465694,16.300584737,11.413175457,35
16.916207798,17.945545865,9.1730848721,15.387890556,5.0621651746,5.2213458486,36
10.852878381,16.601983813,13.070167566,3.5340814488,12.110275406,13.350582328,37
15.336493105,17.83874469,9.4579365547,13.537801743,5.1550883614,8.0284589969,38
16.543179695,14.158974122,12.265322178,5.1350624468,13.270337321,7.4188457152,39
16.433741797,17.287295374,1.4531162225,14.860004187,7.5093840994,11.226442859,40
14.045811605,13.004077764,5.562633455,14.053276064,12.468904644,9.597486252,41
16.865316022,9.7932767826,8.5038252021,10.678180016,14.038407508,8.8151651418,42
8.9967862293,11.688482669,11.857309392,16.27643765,14.434274573,5.3473798046,43
16.164931726,10.792385287,11.044033881,9.8378504487,13.216802105,7.5190903926,44
9.1403661557,18.142063252,5.2325430322,18.649760969,12.121967651,4.9310834825,45
10.797600657,14.570206993,11.035411462,16.046368666,5.9137767069,9.8364360651,46
7.496543508,17.870961989,8.1185821211,10.602959635,15.705890883,8.2352162851,47
8.7764227204,14.39798899,7.447868695,16.388297597,8.5947936326,12.380932997,48
12.274154995,13.619573776,9.2199641734,10.645839826,12.312930964,9.735584439,49
9.1693198755,12.961127446,11.315353475,8.2288546958,14.435056392,11.648993148,50
15.092927787,12.036349223,10.498636545,18.365687412,4.8440015279,6.9056802648,51
15.079741068,16.726380405,13.480309084,5.7335355426,8.4713409878,8.0794949429,52
16.750827897,15.437752826,6.6075106603,15.253810247,2.657047227,10.609112467,53
13.808539059,8.6033169827,7.1708724047,17.66000117,9.6639237665,10.338319022,54
4.5708359629,11.505515848,8.3353326807,14.596951261,14.238080263,13.926256988,55
6.6836668067,18.904374157,3.7167293259,15.495897213,14.737549938,7.5386076001,56
7.1952066384,17.248318975,2.1435631148,18.127552354,16.583164852,5.6405390317,57
16.050025936,17.083953974,6.8675409588,14.145940829,4.0852265954,8.5216013105,58
9.8051228821,10.40393269,7.2090899958,13.524632843,15.255610473,10.47977681,59
12.783811666,4.3613804718,11.702853518,18.445047988,15.740585301,3.5022360012,60
1.5144376382,18.901830433,9.0317328011,17.363776729,13.238764197,6.4269881772,61
14.853911363,12.059860541,8.6799194277,12.849953432,14.252275292,3.7164679256,62
13.147247195,11.83552915,12.481804064,9.2662599394,9.2812887058,10.391817407,63
14.098975312,1.6963650957,8.406525769,15.738792575,12.810670093,13.433431027,64
12.655333828,9.1484585139,1.3998897644,16.068193394,13.744209167,13.074525517,65
2.9512408003,10.710967138,12.48398812,11.276274828,15.404805832,13.192618958,66
7.9774521179,17.63387381,13.082810115,17.118713647,7.5905929171,2.4450276224,67
10.235940699,14.562678367,9.2314016363,9.2781308601,12.84081573,9.4826344606,68
15.034114335,9.443239592,13.072801622,6.8178090444,14.195013046,6.994418544,69
15.50161786,17.470560813,6.3795068034,8.6775027602,3.845410876,13.513281936,70
12.655645777,18.256936556,8.9397526453,4.6809752188,14.070911597,6.6496236834,71
4.8346503153,16.984307482,10.58148038,12.509489842,12.749653447,7.5924034808,72
12.98217066,11.318292513,4.8449164322,12.547997558,10.142217584,13.41580312,73
12.695481788,9.9356225287,8.3181609453,11.066111472,10.546215609,12.597599633,74
4.6489006393,15.860952846,4.2345352639,15.561986067,11.725185454,12.7945714,75
11.727000766,9.0251353211,9.3421589504,18.113797924,14.427631009,1.9940550784,76
14.849317528,16.907640968,6.0410744576,14.710348034,6.7816379964,5.2164567399,77
3.5315246135,12.495078437,7.4570663241,13.145392121,14.222372342,13.606586679,78
15.29408472,17.663726599,2.8047129235,6.1275169309,9.8640317954,12.581155267,79
6.5130404159,14.702195929,11.20461029,2.8729048148,15.634074003,13.319911913,80
9.957376916,17.368060757,13.573983085,11.178073234,9.2358888797,2.8449822147,81
15.916191936,14.072385236,2.2754932316,15.186789941,15.215448432,1.4713510815,82
10.322012473,17.761576715,12.174772003,10.395840612,7.931739945,5.3604272821,83
7.8145530261,13.664272906,12.730118132,4.8478976479,13.971538782,10.7336848,84
9.9024222903,9.4001218039,8.3917690434,11.620900528,14.576308209,9.8700295468,85
15.668391455,12.326756981,5.114172966,8.2956117266,12.267656919,10.051181976,86
14.840023275,11.845880541,9.5588767873,13.886337207,1.866550032,11.650280173,87
13.989349745,18.182897562,6.8518161147,1.4318514513,15.921937365,7.2610627541,88
