x1,x2,x3,x4,x5,x6,position
12.732032899,17.871010683,12.998799096,12.554521772,15.213707499,12.861037576,1
16.288411446,15.229295699,6.5365059902,18.313872481,13.913760275,13.769500905,2
12.313378736,14.35760416,9.7810844344,18.591245356,14.490338281,12.042590817,3
10.396225654,16.031863095,11.328049589,15.089819275,12.998926468,13.700474459,4
16.470672514,12.104482412,11.232565391,16.627632114,12.704737239,10.402398404,5
16.23311457,6.5844783136,10.759461914,17.838290734,15.547751427,11.050645698,6
15.898843281,11.804919693,1.7526029837,17.120448043,15.760266852,13.478085937,7
10.752325993,17.138900295,9.7208616014,17.28806674,7.3955703303,13.448651688,8
8.5017111637,18.767055189,5.8615291158,12.776811453,14.889101919,13.98701169,9
13.922183719,17.55947468,6.642918977,9.2562028123,16.784657538,10.592697755,10
9.7261869684,15.827311398,11.576745775,18.243959291,13.720084541,4.9428603735,11
8.3784403577,11.364813555,11.515014749,17.528540512,11.350741412,13.062187693,12
16.811087843,16.100069261,13.755062375,13.605176361,11.399025694,1.4777409404,13
4.1990623511,12.65529332,9.7959328115,18.114533947,16.305687897,11.730451369,14
12.675016329,9.2696462283,10.768657321,12.224396664,16.694301616,11.155779339,15
13.908693206,17.084559726,4.1658640918,12.11794058,13.60599893,11.508111736,16
14.88810366,18.480108604,7.5797806541,13.959202935,8.5420049392,8.6999752601,17
11.079579912,12.747213163,9.7402828443,9.3259356618,15.861845572,13.22547354,18
10.859170306,14.428569321,3.8628765901,14.432316438,16.17136319,12.104925023,19
13.410259765,14.268010516,5.6769722102,17.716718148,12.288402524,8.1542294943,20
13.768484853,10.567342276,3.2904662956,16.534797574,15.3700356,11.92320855,21
7.6939519383,18.815360285,9.4936868784,11.89374863,9.6670791842,13.850187011,22
14.187463149,15.699744046,7.4601716164,18.517705715,1.5930290744,13.49199298,23
16.795538448,18.313178238,7.7978064613,8.3125217217,5.8924182653,13.819538816,24
11.294130858,13.84998524,13.002131761,6.1693555191,16.022073243,10.474139809,25
16.863989629,13.319025445,6.1148493292,17.231139452,3.5445974357,13.619306603,26
16.859640844,17.749203878,13.915569291,1.6982178525,16.400591277,4.0326212132,27
3.5660530701,11.679446491,13.360992859,17.183450182,11.141296916,13.207193812,28
13.510277025,18.07602346,5.4830240905,9.1082887794,12.138788559,11.698720086,29
5.0509619974,9.4130427926,12.985747011,16.761530196,16.486177906,9.0229314768,30
14.099693075,10.019709371,4.2980818967,17.975230454,9.3678951636,13.887577157,31
13.145279534,17.366040412,6.0204954038,12.15152384,10.943675779,9.9019961667,32
16.936002605,11.741486401,8.5678167532,14.141445279,12.490634527,5.6319544928,33
5.2815399356,4.2623964399,13.51536957,16.895556111,15.736442,13.750824085,34
12.783064865,12.055536431,9.625187895,8.8252059924,16.189351652,9.8750643414,35
15.643160384,8.0322769927,12.313365992,12.397643587,12.001662061,8.8037911751,36
12.247219421,11.028009537,7.9079646692,18.921495799,12.818812862,6.2125096626,37
