x1,x2,x3,x4,x5,x6,position
15.567137692,17.396444425,13.025511968,1.0568828974,9.7674211375,9.7429459032,1
16.829793181,16.078257675,11.97763398,16.62710894,9.4633042477,3.312848401,2
15.027540982,17.431492817,11.996975978,11.65079793,10.61680441,10.746084367,3
16.478017613,14.850752863,12.681386469,14.031419481,7.2073988914,1.7969663194,4
14.664098874,16.733357882,12.57989617,15.201957015,10.174720466,10.109700637,5
12.599589758,18.188721887,13.133779275,6.4933546502,12.940771341,6.249947605,6
15.279392242,14.55046733,13.60243478,1.5654283687,8.6889358759,11.663938755,7
16.860779095,14.307471096,11.844176901,13.996363265,8.268534556,5.7890641245,8
15.377552472,15.316420708,11.971958624,1.7394743427,13.49611162,5.7349770719,9
16.477414142,15.340181308,10.43753845,6.9904064746,5.5719703659,8.8990749361,10
15.313246064,13.521371595,13.366594216,6.3459353424,5.9432892837,3.5075736996,11
13.953676254,15.899074684,11.929005117,1.9904824402,6.8801713139,13.776071539,12
14.947629549,15.741116244,10.506337882,6.3802055288,6.7229357809,11.187682,13
12.538890745,18.460671449,10.188258519,9.1081764284,4.5257778503,12.032639042,14
16.515039194,18.354294394,6.300679839,1.5899207424,8.6133602858,4.1558829185,15
16.712338679,12.883484113,11.360266671,4.6716306121,12.822736688,13.756436293,16
11.082626231,18.972722031,10.760790878,1.7006534911,11.569390208,2.117039093,17
13.045980375,14.010550864,13.759580882,2.6763190064,15.764506679,10.513895023,18
16.660945661,11.642323968,12.480609127,4.0533429109,13.819135249,11.943894231,19
11.896639336,18.423684323,10.305974845,5.4933639592,16.616649624,2.8945959196,20
7.9273000322,18.904383892,13.370563722,7.8986532874,2.4279137999,9.2255126883,21
15.471360102,16.970402576,7.7577167894,12.657500832,16.194603931,6.697801905,22
14.43170711,14.95892129,10.600004419,3.4595577884,8.0682632811,11.845532846,23
15.746913206,18.660128537,5.5127236596,4.0333263436,12.020645291,10.877238858,24
11.977687586,15.653547844,12.192676063,12.875677082,1.0984688923,6.0592469221,25
15.321128771,16.371168822,7.978057713,16.587355812,13.25257716,8.9839430752,26
14.087228172,13.574491378,11.912800065,2.2528445548,14.636680003,8.2728095083,27
16.266929343,17.069171038,6.1366962544,12.494684149,15.188834462,11.660186733,28
14.660463989,18.670197445,5.997333141,2.5531470985,3.575995367,5.18289214,29
14.250495329,11.773909618,13.177784909,4.8605893203,8.9536805376,12.024189244,30
14.973377898,12.503714597,11.554752982,12.989533439,5.2279422022,9.631370839,31
14.426073689,12.386255904,12.038767434,13.056388727,15.450419441,12.024202838,32
13.694888726,17.868859858,7.2803351178,12.59929496,10.73187134,13.214923281,33
6.5590595156,18.380156823,13.826034567,18.262884145,11.556398176,10.352081662,34
16.727833286,10.245101115,11.634524919,6.2482651779,1.9584581479,4.1348903314,35
15.795164511,15.317624773,7.4223483838,7.3097232985,3.9259353206,5.0470652957,36
15.945483662,10.493504444,11.938087364,6.6084931074,2.2874937356,11.836191614,37
10.352153968,18.852249921,8.848492695,8.3133306215,8.1957203075,9.4255297021,38
13.027700789,12.385778035,12.63554644,12.974651777,12.89536586,13.408132922,39
12.567109939,18.966820178,6.5098776529,3.3444529846,1.1772163771,5.9392933713,40
11.775743969,12.849212983,13.369427111,17.781822389,9.3905474059,2.2494143005,41
15.545071051,14.10649975,8.2065402824,14.172338166,7.1021376103,5.0621695644,42
12.014883123,17.600820923,7.9640893291,1.1186919566,13.344535831,4.4174137705,43
12.465174384,13.687181746,11.420606874,3.1215901654,3.0543016605,11.244711512,44
13.653769344,10.841595402,12.955481773,17.210957074,14.42669373,5.2909267854,45
16.266729638,13.727706286,7.2885576517,4.3073227033,13.527268156,12.578639601,46
16.929533035,12.236180869,7.9302332939,4.8614086388,10.56210028,10.200497778,47
7.3228943199,16.341971166,13.415125994,12.513207388,13.949102946,13.038145371,48
10.86177212,14.784704832,11.414451359,14.965970566,12.275071844,11.773356451,49
16.785060275,14.027294088,6.1747318471,18.421897762,15.530750155,2.180891033,50
13.743227497,16.904468493,6.2998715385,11.339700744,9.0628058203,1.7777593315,51
13.760778606,17.377197995,5.7630467645,11.116791246,13.34187505,13.648313813,52
10.199916825,18.868656294,7.7964814501,12.749982444,7.8364445418,1.9813060795,53
16.312895704,16.503807172,3.9991786629,1.5360570108,11.004349455,6.2519286869,54
14.578587439,14.718173773,7.4666760911,6.6161372815,5.356328547,13.633413111,55
9.7770713642,15.483856516,11.438865684,13.65568081,9.7850234061,4.0166172772,56
13.498290416,13.400091206,9.6694432527,1.111334343,11.508755218,8.0816817563,57
14.446332093,11.844035097,10.20651218,3.1164884027,3.2508009896,13.195554011,58
11.843675174,14.508326352,10.081182433,12.330537274,14.799643677,1.160988495,59
10.961683284,12.209391393,13.231878442,10.974004168,16.882126313,8.9929298605,60
4.2532160878,18.828315221,13.309639886,3.4037334751,9.307588011,1.5534659298,61
8.2378014326,15.768478057,12.279124788,2.6493195132,10.644622616,3.0876788895,62
8.8084420823,15.907674991,11.44490849,11.516324493,13.100760743,2.6903316448,63
7.7984804101,16.845945441,11.290224746,2.3119963412,1.6089842357,13.326653798,64
12.700109027,10.409422782,12.798199965,1.7494098861,9.5860531293,13.682932238,65
10.617550593,15.537828421,9.6554805834,14.955404851,3.6956294142,11.946194792,66
11.580802664,14.370056545,9.8101180533,4.2751093479,9.3685489893,6.1331042862,67
15.000204902,13.972572607,6.7730878028,1.2521305769,5.3012920655,1.2415200281,68
16.063211583,8.9401377854,10.638429237,9.5654444252,8.2521937117,6.6024953916,69
11.981361229,10.072025279,13.535005492,1.1313367574,9.5440252423,5.7227262175,70
8.0790854059,15.737786022,11.648726469,10.477335966,12.939669494,1.5161456452,71
14.649140853,10.380772888,10.361367062,5.5355078499,10.435434025,9.594589724,72
15.948011886,15.171303415,4.2184392889,8.6725293119,14.525283817,2.95375868,73
16.1418681,13.772726775,5.4155755301,13.172296831,14.291935455,9.9598293696,74
16.779188331,16.121384114,2.3621563106,14.349644759,14.632248521,5.9981999979,75
8.2394625954,18.73295008,8.2574943807,3.779478977,14.748806115,7.2140870129,76
9.6002201214,16.804666651,8.8242943713,10.993447974,10.778644513,12.564,77
11.279347274,10.359218924,13.584736431,17.615732212,4.3309326023,9.1144357745,78
16.018034857,8.4047476682,10.757299173,12.332501061,7.9841120578,3.1537462582,79
13.742020372,12.478391409,8.9430953234,17.976390237,14.831245571,13.803138478,80
13.923221681,18.896665044,2.2558300719,9.8915372761,5.8272242583,13.754915251,81
12.547441162,11.629684788,10.788974158,5.2338469853,15.389393345,9.6159741816,82
9.054371994,11.90310687,13.971881951,14.40827434,12.215534087,4.4293654107,83
13.744732395,13.596622239,7.5643311003,7.0742817698,15.983367343,3.2548355365,84
13.642779049,16.294315449,4.9605897935,5.4373442344,12.873611405,13.914416816,85
15.089427471,18.727142976,1.0682790775,2.3610209068,2.6065776199,7.788397026,86
11.949280884,11.830414135,10.800801993,12.797093685,3.838991493,4.7671388981,87
13.694724202,9.1633205544,11.716290959,15.666266548,9.8868498653,1.762182174,88
16.125783641,12.373778888,6.0187439651,4.2259615934,6.5935466886,4.0622418737,89
5.5236556567,18.752929729,10.141797119,7.2669772394,6.5724002793,11.282813397,90
11.912687752,9.0620272495,13.410553622,17.469587301,2.614668414,11.97339395,91
7.4101215601,17.35850299,9.5319957486,18.757265185,6.1995876841,9.3175573936,92
4.2677956372,16.441719959,13.584567435,7.1441841726,5.7148557082,9.2319199846,93
11.792465143,12.079176294,10.390909843,1.7915906445,8.688927386,11.244284585,94
13.919956885,6.4666576264,13.780256672,14.988285577,15.23867913,6.0466442085,95
16.365728959,14.604664641,3.1614642097,9.5722712758,13.099289924,11.799477173,96
6.5447677746,14.796999671,12.726752532,12.962347139,16.384230733,13.056520831,97
9.7083835639,12.986868187,11.291049458,17.997167953,16.84856791,8.0302503742,98
11.399744313,12.987957407,9.5646147404,4.3014561129,9.2579418756,13.06263713,99
9.7586333752,15.319221337,8.8720854139,4.8780012783,14.719971798,8.323863049,100
15.496308006,12.693288587,5.6630603638,17.287987501,9.5836608708,9.806523809,101
16.949931949,12.269031882,4.5587314388,15.121595514,2.7658725157,5.6559811183,102
13.806524038,15.405787646,4.5520417755,1.2870514547,1.4252052531,11.876778253,103
15.832794774,3.7893846766,13.970178802,6.6126352637,8.0796761699,9.1509596994,104
12.686190423,18.76308702,2.1382208914,16.681524226,4.2794085257,9.9291884692,105
13.610413805,8.9808223532,10.972781207,17.633094029,5.7281499021,7.0861985376,106
10.284824021,12.507919128,10.708380154,13.762765314,3.0578843281,8.346339633,107
16.462832525,3.3684454281,13.653879965,10.352077002,16.309417162,2.6343576226,108
13.809302885,11.207788317,8.3492389335,10.457513553,12.835753292,13.420508471,109
9.3278319053,15.924901126,7.9911889026,16.894890592,10.121960051,4.8656175537,110
8.4615950026,18.323604965,6.4441886037,16.481364039,5.9031033516,12.291225492,111
10.194543559,10.619284972,12.370713233,10.817649013,3.0995318033,13.411153201,112
15.3490353,16.270142707,1.5066903024,18.415663789,13.681272265,1.4490282226,113
14.642567582,11.381808412,6.9984827018,16.969741675,16.973452576,12.204499852,114
12.969734251,11.42313834,8.576422737,11.458353004,8.962541908,4.2464148239,115
9.5700810477,10.50907398,12.853896917,16.789857735,12.084581185,13.055371525,116
10.467597339,18.694882267,3.5338042853,13.640714448,13.644953672,3.7743945143,117
3.8798821606,17.500715858,11.30327513,12.861673889,6.5207573511,11.359582941,118
16.017975241,13.639228241,3.0122451265,12.745313288,15.832078766,5.5507227341,119
4.5664772131,16.768380659,11.290612346,16.635618089,5.0651027039,7.1751188939,120
16.911860462,6.2995246984,9.3949798387,7.9883926921,8.5905967467,7.1665822691,121
10.226459838,15.000485538,7.3446084245,11.341694715,6.2921771407,6.9931496526,122
14.421728723,5.6003663251,12.535184944,2.7824582541,12.391685314,6.6845319034,123
13.929891739,6.8237966988,11.697358578,18.342771414,4.2651396804,2.8630811039,124
13.004278298,9.3408211675,10.072910045,11.548711006,10.443616807,10.231632997,125
8.4195415191,13.053543423,10.940268704,18.895960075,5.1916489638,5.3528866072,126
12.343889412,13.39091961,6.661532785,9.4508995283,13.617014077,5.7115093537,127
9.3703101166,15.578188848,7.42764009,5.425969908,2.9497802965,7.9486094106,128
7.8783973083,13.215945814,11.252295031,2.2103384319,7.645051524,11.564737349,129
9.374434758,11.431038754,11.534127921,5.2806201256,15.510478415,4.7563572698,130
16.137402259,6.0926680914,10.075903549,2.7925677053,6.3250935301,6.5556134812,131
9.2552949674,9.1643312653,13.835250151,10.287523993,12.168923531,8.012184801,132
5.5559124947,17.349346796,9.2524134677,2.5007137889,10.099785864,10.44482649,133
4.9637475982,17.408282857,9.7609874345,16.218599254,2.7345671467,7.7601657538,134
16.095845699,7.2251977311,8.7650691771,1.8147362559,15.320915498,3.5609096673,135
14.399770193,11.710195574,5.9475734173,15.249801966,13.863035373,2.0277620559,136
12.29147163,8.8139614095,10.905397541,5.4219948784,6.6932845674,3.1887160281,137
13.147781689,7.7456293991,11.09876408,4.548466709,6.0877226591,12.096669488,138
9.5655595288,18.54825877,3.784162259,5.8856481002,14.977438651,10.901434028,139
16.578316435,13.194233902,2.1109020778,17.916375333,11.224406052,8.6123052561,140
16.302287389,2.2651807591,13.253202216,5.4599261126,2.4776647165,2.3704523291,141
15.118427891,15.550992707,1.0251144932,12.330970505,4.2270515785,8.2100306894,142
12.484189488,9.7433875231,9.4116036783,2.2413884713,15.527373735,13.117828986,143
16.777727857,3.828298538,11.023813034,13.011188962,12.115565568,9.8124122424,144
8.9076749608,17.193734702,5.3924708462,7.2134746755,8.2003891058,13.791069846,145
9.0392248668,14.313128013,8.1395966918,10.587834663,8.2970118262,12.766732894,146
14.390144475,10.093094911,6.9925243706,1.8466580845,9.5013598986,12.929769832,147
12.171126354,6.3806521627,12.857931948,12.055157703,2.8553681262,7.1187970198,148
8.1302747875,13.202324329,10.005234947,12.865428613,11.128595613,4.7455877669,149
8.8518267088,15.240268277,7.215079945,9.1965598422,2.0417801104,8.3217249156,150
