x1,x2,x3,x4,x5,x6,position
15.617516737,17.426453059,13.677813214,8.3954729205,2.0008509234,2.361263284,1
16.342253927,16.568897122,13.547248588,7.6774450266,11.235317349,13.883902854,2
16.878557194,18.70747277,7.5878752845,2.6106170854,9.9868516698,6.1816600403,3
11.753120251,18.257969613,12.496902854,14.106713719,15.211008865,12.627810631,4
11.431127246,18.399457085,12.413843445,15.161395431,1.0856445506,2.5196446492,5
10.601760782,18.049910157,13.559315423,2.4668360599,11.299788315,2.3618128689,6
12.092395898,16.397283869,13.643143517,8.76369566,8.2042911611,6.6161709721,7
16.330994185,18.167986701,7.3975918731,13.614976008,7.5652178191,3.9549339626,8
15.10534589,18.18756448,8.6035015467,10.411916528,6.2858546525,13.637018579,9
16.429642472,12.886042751,12.427191199,16.302082796,8.5412390679,5.5264308399,10
13.984308358,15.795235619,11.918474362,17.547436733,1.5107957721,1.6391771806,11
14.760602001,17.950608346,8.8350525419,9.8573585488,9.346183572,5.7616318755,12
16.557439346,18.124793526,6.6519423653,3.487888332,5.902642183,13.043350432,13
12.93368632,18.169902628,10.084998067,3.1470594709,15.20361346,8.0099024558,14
14.257860892,13.602662708,12.870521556,8.1975040687,11.921157274,11.239440914,15
13.014010288,17.076556077,10.55312871,12.100301565,2.8366011307,11.660918873,16
9.9580127113,17.599564614,12.834821135,14.081116451,10.155475132,10.684758221,17
15.393235259,13.57383114,11.055215876,12.762301465,4.3230178617,13.581824596,18
16.350906745,10.033093799,13.521359946,11.190052173,5.0245595984,12.927712148,19
12.513671033,16.224090456,11.099710753,11.313388173,9.9483049512,6.1903135024,20
15.391722836,11.455755176,12.895782661,17.322817469,8.9977283068,7.5816981732,21
12.268824875,16.071905136,11.17979051,14.482387438,15.456954569,12.649874105,22
13.023777772,16.063781902,10.185413471,12.631492575,16.960077237,12.027277096,23
16.506327007,9.3978553792,13.298191966,2.8374936921,14.618957158,4.574743066,24
15.964336321,13.214783588,9.8939531008,7.1203781217,16.929822333,10.789159552,25
15.700988874,15.33097512,7.7753842478,4.8673556536,5.3781613261,4.9352406114,26
14.683119562,17.967199594,6.1547377948,8.1709948247,4.0592718869,13.806603239,27
14.623300485,10.713838024,13.128860358,6.4396640048,14.513065282,1.4826435759,28
13.457855735,12.611526345,12.313758628,18.252414527,4.4315318242,3.9096429374,29
8.5829089954,15.848554942,13.887955688,4.0593067273,15.877730269,7.8300851865,30
11.685801849,17.855829732,8.7294450256,4.3215729529,11.962135956,3.4390385973,31
14.490089253,11.644436275,12.087966604,14.466719536,3.7442777716,10.617412998,32
8.018023584,17.975156002,12.114597048,10.089401819,1.2990197316,5.7832290989,33
14.961924981,18.937262557,4.0339001475,6.366975185,8.900196515,2.7761891324,34
15.071897876,13.830113953,9.028364931,13.620974626,1.3521999232,9.2598866299,35
7.6183418557,16.555917455,13.702648454,8.6861208025,2.8375462554,7.3709556691,36
5.1607522853,18.864691591,13.763763715,1.5142465988,4.6255943924,1.5122215403,37
16.599959213,17.191732885,3.9932613901,14.08549408,12.621557426,8.3737112188,38
13.91754166,18.033424311,5.7360531623,10.434906617,3.0198095031,4.6696012863,39
14.642042097,12.31994005,10.428110642,16.939793064,9.6738439091,4.2270510024,40
11.664917573,15.461255511,10.035265315,5.7672050274,6.1641747095,10.716441811,41
14.517682232,18.345578635,4.1650236649,4.2889721398,11.149121713,9.9285788175,42
7.9947428107,16.6580632,12.360506957,6.5668218052,11.968414936,12.586520046,43
16.304698117,18.06367584,2.6110739731,17.390892571,15.181938503,12.778952203,44
15.488861319,17.069703272,4.3147240847,8.7101611695,10.097306177,11.584063123,45
15.276379935,11.556935849,9.5877809501,5.9300138908,2.0729259588,3.5401689825,46
11.475732181,18.635473093,6.2122276467,1.8910052758,11.081241123,13.486517299,47
16.460682273,6.1848331518,13.651670611,11.045517979,14.373705108,1.7675323004,48
4.8520255648,18.923166099,12.356394346,4.0964721236,3.3109018542,2.7609316804,49
16.562411632,15.767726456,3.7071031264,12.386915354,11.685550906,4.8572297234,50
10.10095894,16.616367791,9.3103001995,18.555147848,4.0972899422,5.7010453909,51
9.3954556882,14.747727903,11.635513399,9.242859384,8.1796378754,4.1269150234,52
7.8498014659,15.089998216,12.745284541,10.890274537,13.063954387,9.1564299625,53
14.0948226,16.924956961,4.6527876847,13.598381931,8.8139157444,9.6024437421,54
14.376891471,15.510423943,5.7508089042,7.2977150865,13.679593135,6.5961116499,55
15.439434916,14.160441127,5.9410250057,13.482245839,3.8453286588,7.6000764056,56
13.126959149,14.687401489,7.6872517096,14.644960418,11.003779214,3.7183647959,57
10.566676486,12.768655258,12.065621371,8.5705774785,5.4512413517,9.7621217424,58
13.612411141,15.397296087,6.3799657901,4.0575920581,7.906923268,10.522972764,59
13.488855612,12.842487591,9.0458035271,8.8872513627,13.252997715,7.7268663135,60
8.4620324112,14.079446692,12.69889072,11.974150921,13.970722456,1.4749058564,61
5.9007972851,18.166533967,10.94053259,13.301090758,4.4231426865,8.150157942,62
9.1129607372,14.418162119,11.449415904,8.5762042417,2.0484199636,13.174989631,63
9.9689423926,16.296749202,8.7070108592,10.666010595,8.3874468058,13.538251049,64
4.4316873774,17.002618789,13.433555449,12.578625363,9.1605242603,11.569834862,65
10.968685187,11.724755674,12.052876725,3.3113444294,13.523531333,7.2477715074,66
15.203556776,12.387025618,7.0718567013,8.3440692271,5.5895724781,9.4332772889,67
2.6651743799,18.781957617,13.185631406,8.5016794791,13.213611826,6.055706803,68
12.538971752,10.933395351,11.141189417,1.1766269421,3.6626340039,3.843393425,69
14.998931594,11.43926143,8.1625359158,12.138800241,3.9692216665,9.7727355347,70
15.961411219,11.18117917,7.44121769,7.9867497762,13.357345503,13.378552503,71
12.721794508,8.9521224401,12.886495862,18.769766148,2.7012145817,10.341605892,72
13.910223167,13.891286096,6.7096586309,4.2272494561,7.9671797678,11.714401371,73
8.4720103852,17.886941308,8.1461236132,4.0439564283,2.5650674477,13.373491965,74
15.265489034,6.7071745736,12.492250738,16.814538848,16.931604523,4.7344593098,75
11.703008298,9.8851344869,12.848476481,3.8426262154,12.940241165,12.826310174,76
10.048464239,15.396744118,8.9606257677,4.7642081669,16.150477502,11.314475246,77
16.18418894,4.7854937962,13.394425254,12.81864689,5.5863012969,5.2135058113,78
15.887764979,14.845123773,3.6114430437,1.0645728661,12.188991312,5.9957889139,79
12.008646071,16.79381999,5.5400823422,17.53352942,8.4796172269,6.9413865698,80
10.482759535,10.167836128,13.688457459,18.664347488,6.8900673762,9.8849787556,81
9.4611860551,14.226480193,10.438351439,12.165946099,7.4655982815,1.8492286939,82
15.565143488,8.2668802263,10.273587866,12.818325008,14.455990251,4.7709202773,83
15.992248952,11.281116245,6.8285015707,17.739264738,6.1283311881,9.3807091413,84
10.235908311,15.054261046,8.7945042646,15.293310674,6.9501517192,9.5953526527,85
11.380935714,11.623616839,11.067794154,10.243050968,8.3726831526,4.5549950681,86
14.348679863,10.018445078,9.6977228327,18.88368381,13.707932271,12.35033821,87
13.989381809,11.543495622,8.529861758,4.4982906124,6.2383144423,13.367890627,88
8.6272850335,11.17691659,13.887908089,10.509381072,15.053585153,8.2308895465,89
6.8642241396,12.900147617,13.924813463,12.901211871,5.0602985136,3.2338834843,90
10.265921455,17.968003477,5.1584536701,12.819177628,5.2201421037,12.138074198,91
9.6595829986,14.320674018,9.3863924183,16.023304916,10.680615671,5.0036147365,92
13.616618253,6.6723404527,13.001864316,11.867093444,1.5888663866,5.8204095,93
11.368904036,14.525790714,7.3482356821,13.427291056,8.7911965102,9.4548512362,94
11.553433228,9.5585846589,12.015727028,8.1650209585,12.586766507,13.51037298,95
15.751206011,3.8109530318,13.533613821,16.235179203,2.1983974427,7.0925165827,96
3.2453257106,16.110584371,13.703354416,17.307098178,9.4639649428,13.699826334,97
3.9444668144,17.545528949,11.568607864,12.059959871,12.585944436,3.0976981127,98
16.045663722,7.3032267159,9.6212646286,13.268439142,15.340100367,2.752036138,99
15.849413689,13.952946125,3.1498584175,16.683703203,1.2256086282,3.4445838311,100
13.757965602,9.4922548453,9.6356134659,8.966253235,8.9675222822,9.4122460224,101
6.8632804528,16.467648932,9.4908367996,16.322816619,15.476214495,9.1438256446,102
6.9169964381,12.712937525,13.104743025,1.9050188623,16.459884606,12.220511921,103
13.845419966,11.829951651,7.0121631222,8.59259476,4.9079367742,4.5245217858,104
9.2123020887,12.0642756,11.297250738,17.337170598,15.27914685,13.29129625,105
3.5732773654,17.982574556,11.00849204,2.2333544423,7.5010846071,1.3858999084,106
14.434110712,8.7149386741,9.4029189432,8.5133300857,2.2679273561,8.4286752469,107
11.045340344,14.059021737,7.4399689178,18.454603118,7.3323438726,1.432434421,108
4.0963633247,14.600467029,13.817594358,7.9997154195,3.5756939799,1.3637130919,109
15.309401199,10.908689118,6.2329936174,9.6086895177,5.7691141516,7.746879468,110
11.595327891,17.579318479,3.2516644869,2.8888168521,2.581425745,4.9049388668,111
15.143530726,3.2963632611,13.918637768,7.1874069944,11.748346861,12.046678913,112
4.5354321636,16.599269773,11.12723785,1.0186574669,2.7950088792,7.0384210884,113
4.6178051941,14.039978158,13.562878197,17.123479236,2.7152238898,4.4121143399,114
10.511804197,16.554466426,5.143624601,16.834631326,5.893556729,3.5243951466,115
13.855196536,11.616581828,6.7086252093,5.3038261035,1.1840674393,2.3681900788,116
16.915952422,6.5165031785,8.7138234589,3.4815005842,14.614254881,13.772993216,117
16.394406158,7.8722337214,7.8308320157,2.4118510936,7.2240468934,6.1307727797,118
2.5107761212,18.004584634,11.514301069,11.447311385,4.0788073391,10.467403194,119
12.152378883,15.491999204,4.2932735824,9.8053373313,14.185189746,2.807388813,120
14.050783437,10.501988518,7.3198874029,6.9323100829,8.7176691741,7.8131131018,121
7.3235764503,17.474208927,6.9480171348,12.704019163,12.523102365,3.198921121,122
15.295076057,5.5156216337,10.901500508,2.6544009959,4.6017560698,2.3673775045,123
11.121109847,8.0359159415,12.494482735,4.4634608123,6.6612510867,8.6608902491,124
6.4914785028,15.735996913,9.396673959,2.005521758,2.3402947038,8.5060813413,125
13.364870552,13.330948933,4.9071249175,11.603234443,7.8117287196,4.8985604523,126
14.816208877,4.4841756383,12.298982719,18.257515008,7.6822330095,1.8973742563,127
13.36782711,6.8834332442,11.340883033,5.7726477073,3.4873480052,7.4683756959,128
16.922536545,9.2080962872,5.4513774759,9.0155593362,5.4159903638,11.722927523,129
14.867460992,13.669745484,3.0405665913,14.147369738,12.955638126,12.622033169,130
4.6922066584,17.918041035,8.9587946394,8.4740013075,15.277031582,5.052901417,131
16.382566933,1.626859949,13.547728923,8.555186674,5.7760570236,9.1610747178,132
9.1791525483,13.831313638,8.4773357615,17.376414765,4.3805145994,7.6851836829,133
11.014245052,13.397218678,6.9104133663,5.44565609,16.328185275,9.3071095606,134
12.873470858,11.667880659,6.7125800664,15.017364026,16.167189632,4.2812352697,135
4.2800663374,15.402232986,11.564675902,12.048849809,2.0461019017,5.374533013,136
15.749894246,12.956582045,2.5298671371,2.3491772399,15.536061812,3.5425534428,137
4.8999215104,18.579412016,7.5878813169,3.4374379795,4.1921769343,3.9000086745,138
11.434384268,13.925325722,5.7047830964,17.951177422,4.967049025,8.9311988375,139
4.7851878889,14.716037733,11.561026654,14.092368796,6.0794052072,4.8490213519,140
8.2487362288,18.699956562,4.0712182862,12.613938904,14.851411473,6.7385986098,141
8.3476605229,18.693311133,3.9557144891,9.5950840083,1.461211957,1.4318223963,142
11.058013719,7.7849234259,12.147160356,13.56879458,5.9928608835,1.1522371916,143
11.21245636,14.371804935,5.3432626838,1.8902078718,11.209955562,2.1427221461,144
16.04543804,6.1816278743,8.6986288887,6.2936637239,12.974089421,4.1134471993,145
5.5820291005,15.55195313,9.7342708993,12.35565096,12.270652961,13.772495958,146
7.4247796126,17.233014169,6.1522468396,17.676382536,6.9912399799,13.937888654,147
12.285679728,9.03194879,9.406786459,1.7870774716,16.982497435,4.3712311564,148
3.3203951158,18.104805977,9.2134808348,1.5576690272,3.5582651198,10.773871551,149
11.257662047,12.015816285,7.3297066486,14.034447079,15.817850526,3.0389664925,150
6.4597105049,15.506986655,8.5851200998,3.9247840503,4.8200543262,6.5185573816,151
15.814038336,1.1757461927,13.55315751,8.7419569469,11.664727435,9.0823206145,152
15.553977001,11.051079003,3.8180476541,3.3866693117,15.589322865,1.8588798069,153
8.966967959,16.211684892,5.1977043014,14.369992893,11.458399676,7.4647104579,154
12.214296985,7.6621788023,10.474268996,4.2305087382,6.4301422313,11.046212065,155
8.4991522096,14.298929635,7.4862448722,14.586082271,16.759185992,13.445488641,156
3.6903152913,18.777831709,7.8132301269,16.819922821,4.0001184978,2.3195740974,157
13.354073942,10.428333399,6.4586622056,11.67790016,15.085983917,13.493156984,158
6.5899152011,14.600169941,9.0343899275,2.5678507043,13.682057511,6.530322108,159
3.8378494978,16.864054019,9.5125096717,15.805714138,16.951507371,12.115471971,160
2.2596686259,14.773167503,13.162932386,17.95612355,8.8925578073,3.6719528444,161
2.6500700377,17.200678706,10.310368225,18.107082913,7.0668760501,1.5725312273,162
16.792882714,7.5251414622,5.834089536,18.653456148,1.2900759615,2.5600858263,163
10.356295183,9.6055227048,10.175502095,12.530440128,10.11036025,3.6555584453,164
16.987997774,1.7183122542,11.424965624,14.650790413,8.2316622362,11.509192224,165
4.1994815692,13.877285824,12.023547236,18.575101953,7.392267216,10.443144952,166
3.1539789997,15.013378012,11.905600253,12.163982093,10.867385212,10.483428442,167
9.3424264118,16.663194291,4.0401105415,4.7237422327,16.008609857,2.9842749913,168
10.486083299,15.119831979,4.3706455103,15.330155446,4.0031453222,3.4626146718,169
16.870595008,8.1016350663,4.9837141698,16.002907392,10.994067334,2.3719669934,170
10.196446579,15.600129158,4.1523101493,14.197834226,10.409072157,13.165678624,171
8.7410672829,16.526728689,4.6484471015,17.042523928,4.2505924702,5.6587996124,172
10.690137081,10.370974933,8.8168444792,15.384756898,6.5965137295,13.999779973,173
15.510016605,6.2473459304,8.0668652968,17.353595147,3.6355692632,2.5961255422,174
7.4330864623,16.160440379,6.1032964243,18.683594282,6.7839869261,8.6795937987,175
3.8695413433,14.206579736,11.556780105,18.426233641,10.105537932,13.278937215,176
11.08868701,5.4165846449,13.085289075,5.7334546195,12.13973387,3.8093287707,177
13.800590347,6.7098444696,9.0014640607,14.666212453,16.935567539,11.493911566,178
7.9888316244,8.330325169,13.190289945,6.5742269736,11.24170747,4.5313152743,179
