x1,x2,x3,x4,x5,x6,position
15.77035198,16.838949155,12.580920448,9.4007046563,8.1573343426,9.0849408442,1
14.456105858,18.226923458,12.242886205,12.724196017,4.1365537867,2.2699873704,2
14.430217829,17.523604949,12.95089835,14.176002788,3.3727477528,7.1444175332,3
16.209414836,17.681655603,10.640466299,10.696535563,1.3834272102,13.34212924,4
16.211425822,17.985195846,9.8251883613,15.071743043,4.9440862499,6.5222199862,5
13.968223903,17.449346308,12.327387018,18.89515255,11.686064903,4.4097339385,6
13.795104418,18.440037005,11.422955025,14.860817089,10.425811641,7.9532969315,7
15.662201181,16.127628958,11.361160784,1.7780558155,5.2669609822,4.742115221,8
15.326210186,15.652148146,12.034737625,9.0371164638,8.8607645519,2.3112359187,9
14.371132378,15.647173629,12.917903414,1.8606467643,10.381128993,13.123171902,10
12.565231614,17.154106019,13.096979654,9.2225669641,7.5648416206,5.0897025361,11
16.239150476,18.418251198,7.9089760678,17.983955492,16.691936407,4.6195707549,12
16.116478819,14.23200924,11.724594853,2.9791945429,4.2247464433,9.5841918665,13
15.277473208,13.073500051,13.573752885,8.3220065241,3.7520785332,5.3311512347,14
13.985820144,17.18613286,10.725553778,6.7605447704,2.9654081874,3.9430756718,15
11.335060943,16.817149844,13.479466169,7.410997564,8.0060422011,13.001326185,16
11.408529885,16.389433006,13.738519886,6.6823222432,7.2598074004,1.8607012101,17
15.038723022,15.089924506,11.198858492,17.161647318,9.4069596641,2.2799409302,18
12.890121695,17.618296345,10.497102004,11.364016121,6.576417774,6.4097852809,19
10.917358205,18.485262398,11.557916565,1.0156095931,14.418916982,7.9435012767,20
16.541664995,14.930763715,9.2549144477,13.645286047,9.0894712955,10.898570256,21
15.827478651,11.598870087,13.167338911,14.105244203,12.43911143,9.7802500944,22
14.374753073,16.26188784,9.7057968415,18.798262649,10.113904964,5.9291336653,23
15.552279294,14.967130861,9.5424506431,11.45593376,7.0388375297,4.916660764,24
16.448944282,12.475434613,11.059023401,1.0729737543,5.7340308055,6.7183903691,25
12.102956012,16.646021448,10.98757986,13.59575791,10.798767842,3.84663907,26
16.916858993,16.426731674,6.3001928211,1.7935518464,12.140324619,5.2749893845,27
15.666024856,16.894461611,6.6898923572,13.733952891,4.1612317637,10.230278659,28
16.622146975,17.585156814,5.0260140735,1.8540141224,15.613317542,4.2067120494,29
12.477604885,14.000770784,12.687520246,8.8145526396,5.4892961159,13.20886762,30
10.531925548,15.101622328,13.439697265,11.078900086,2.4370234497,5.3617176244,31
13.687222209,15.25114688,10.043976553,2.7836405258,7.5524435267,13.236944198,32
16.813147742,15.247440059,6.7560379747,12.457126806,2.7861205339,13.399145117,33
7.9685740061,18.71320724,12.057669954,5.3840429913,14.618775733,4.6854807755,34
16.438080661,17.898492421,4.3454298342,15.901830868,13.089843277,4.3507566694,35
14.255488854,17.506413,6.7826361621,10.94910295,12.614119086,7.2440007795,36
14.69671515,16.025690314,7.8131307843,7.3367505902,2.6480390429,3.0595617972,37
16.286707424,16.182829889,5.809020702,3.356537363,13.115297575,3.3235010242,38
14.238596708,10.19729822,13.773654281,10.368782814,12.170525432,3.6908526032,39
11.787504461,16.406137619,9.9441451572,11.664452268,10.317682028,12.673419076,40
