x1,x2,x3,x4,x5,x6,position
5.8492740914,15.045719216,9.5324525742,10.98665792,3.1421612613,9.0249549702,1
11.188923623,17.202952608,5.3912316144,10.738677463,11.013583839,3.2412006604,2
15.780109376,16.090740001,6.4960326019,11.779555014,7.0121827535,11.553678862,3
14.137661945,5.6849058485,8.0377508714,5.619577555,10.224643309,9.4616571346,4
4.4303875454,15.540920551,1.1058663137,18.397387493,5.5400334671,5.2122290018,5
10.021432355,12.036637393,6.5423275526,4.9123017904,3.8706924133,9.0788221895,6
6.2334378138,3.244223427,9.7822074068,7.1692731031,12.144927971,1.1823208341,7
14.938098777,10.251490564,3.2930067268,2.1406714725,11.267460912,11.998933061,8
9.7990455516,4.9152504141,6.241877534,7.7455048189,15.312584534,3.0607074797,9
5.1031657904,17.67200841,3.3597372186,6.332089792,14.616693165,9.7658523228,10
12.625321135,1.1017531445,1.7801159271,11.909315735,14.163587209,9.4489718014,11
4.0017338917,11.007427576,12.985873822,5.6470481446,2.5968990698,3.862705013,12
10.061035644,13.285376085,10.136879177,17.662666712,4.1591330469,10.559250138,13
13.489028409,12.479880915,1.4014434472,13.614386853,4.5210847259,7.5780307953,14
5.9840406589,1.3329429906,10.896150176,13.168016051,16.035268661,7.7288033918,15
15.131124947,12.773385002,4.8366691603,5.5200659409,15.782544553,12.370321838,16
9.3546803817,6.8489632918,7.2540229538,9.3524227482,14.360596225,9.2120540203,17
8.3048749566,2.8759139222,11.880339326,3.3029380091,1.8500650413,13.531706227,18
15.488541067,8.6185634928,9.4936918968,4.7913259831,5.0995282084,2.3230273535,19
8.6727951281,9.4777332568,11.644990289,2.6508572237,8.7790734582,10.695262591,20
6.9022335149,5.7215730036,3.5488351451,3.1312262695,13.199223593,12.075833129,21
11.64212143,17.824526736,13.517933853,9.0719017517,5.4871693142,8.3095603613,22
1.8698337488,14.468186038,7.0155060787,13.61161129,16.864086803,11.713649621,23
5.6420388445,16.051279585,10.16692061,3.1014556773,3.5040639639,12.710419652,24
5.2916761339,8.6610863754,2.8275646942,7.8670245907,15.720686335,1.1905253283,25
