x1,x2,x3,x4,x5,x6,position
16.827891685,18.86346637,12.473642184,18.128928587,10.160602521,11.381813443,1
16.968978725,18.73281011,10.598591373,5.0401147371,3.190238636,10.703934738,2
14.761062235,17.856159837,11.559053336,18.182707033,6.3012304455,9.2150778251,3
15.85253017,14.064515912,13.766049874,3.9738184144,14.728371929,11.269149473,4
10.698205944,18.868702855,13.805624599,18.070455932,13.342044748,3.6182414386,5
16.514036436,16.344911572,10.353745454,18.948268717,2.9891616628,11.510748879,6
16.768620778,17.110632013,8.7947130501,2.3878246029,8.1203457825,12.577843538,7
16.193225041,12.980920988,13.101620459,11.093390276,1.8580573127,2.4112136324,8
13.252448734,15.131665868,13.816881695,11.359686101,4.623342216,6.6498044014,9
12.491626944,18.375804666,10.76119412,4.8668031101,2.9297899008,12.260414258,10
13.879566781,18.872660514,8.5128767639,11.664990747,15.347860962,7.7335191467,11
12.179542683,16.659367688,12.354137925,18.463877468,11.650205288,13.219875465,12
8.5944659486,18.692943956,13.650006849,9.4439954008,11.639409076,5.5956780086,13
16.664775752,15.986813232,8.2688976075,16.55872971,3.5466342233,6.8318524635,14
9.2829103917,18.629798243,12.900650957,5.1799440724,8.0938036591,4.1913197597,15
12.407221034,16.375953053,11.898011779,14.260252876,6.1160612553,2.0791407323,16
13.280640975,14.516395669,12.85809048,1.9110879386,10.367825612,3.1898411072,17
15.622844309,16.791752963,8.0617648964,1.8862845125,5.742038466,9.841923581,18
13.286734719,14.729202857,12.43279831,8.1919695777,13.444146678,9.3876677931,19
13.702774536,16.347046874,10.166573585,9.8196910135,10.543445297,13.050124773,20
10.793378245,18.03030807,11.060904393,5.0450064829,1.0230777971,13.467666087,21
16.498789493,18.704943903,4.3767774254,15.918023481,9.1825251989,9.8282645994,22
13.417623322,15.402780794,10.669393862,5.7424878594,9.7993000634,13.471523429,23
8.1506449729,17.790041029,13.451035059,18.289306548,9.2180472054,1.0206800702,24
16.69820467,8.7184012048,13.921129077,6.2763756379,6.6806591041,8.1514279139,25
16.165369552,12.177223577,10.992296426,3.4915081784,7.6317870691,5.9181741581,26
11.270675585,15.375111029,12.641652936,11.489203562,7.4672491811,7.2139042518,27
9.7650013492,18.215066988,11.227489519,8.7279779399,4.0193297416,12.34798834,28
16.521570459,11.189581374,11.432524596,6.349353713,10.291859653,13.102170719,29
12.344090544,14.812870151,11.63948869,1.6059332746,13.79280648,2.8041287514,30
10.838229023,15.921745478,11.74568783,10.785806804,8.5192272924,13.60701008,31
15.464019079,15.687242068,7.2417075892,4.7755993954,5.2248448841,8.0011655116,32
6.1612653993,18.377438312,13.836330055,17.995970925,11.771556772,11.804803245,33
14.990844041,17.918555416,5.4229482722,5.6606640057,6.1044176146,3.2388406354,34
12.16886745,16.98040755,9.166889945,17.621317292,9.865377374,8.0381554514,35
15.231499068,11.290991665,11.709384196,9.4092723611,11.351858396,4.0006221279,36
7.3281234652,17.744130546,13.067557412,8.6667911992,1.6842853762,1.2674489329,37
9.1938203163,17.089699827,11.773726274,10.564959858,12.648311984,4.3400161299,38
14.591789961,17.83827558,5.5914213101,13.358729473,14.121928144,6.3711114333,39
13.639016334,15.510564835,8.8584790956,16.926225981,1.6271036193,1.5981415948,40
14.454921279,13.764108749,9.7137458466,17.500693415,2.302916456,6.4346341847,41
16.395571973,16.103345055,5.2966819641,16.06281909,14.933511846,1.8919607971,42
7.0708185546,18.640907701,12.058532912,15.695678932,6.9606488422,2.6027780999,43
16.423938781,16.66388514,4.6798244007,2.8689577305,2.2775631621,12.248275247,44
14.706634779,12.912165078,10.071652474,12.165601674,13.686300147,4.25046218,45
13.202165555,18.953583132,5.3536263385,18.864360317,10.441237759,8.9169522484,46
8.1797548309,17.954070843,11.309011509,3.0279658199,2.3306055143,8.4603735532,47
15.124460626,11.531225589,10.730982804,7.1025953861,12.420462217,12.378488309,48
15.745899905,18.703631306,2.9177894825,16.251369113,4.678910125,9.4529271338,49
15.224730588,16.286224444,5.7975889537,13.825036569,16.110701174,8.5958681488,50
10.947389245,15.72503216,10.61899358,14.2977199,10.092300996,5.1936831726,51
16.064248204,7.9723232342,12.867359441,6.317219378,5.629183609,13.414420511,52
12.319009639,17.626255993,6.6619518423,2.8199272053,2.541213192,7.7828714482,53
10.465100165,17.617367337,8.5013791677,1.1017950876,12.293655664,9.4048784864,54
12.599194191,15.395497771,8.5819029098,2.7305181483,8.1131042652,4.4050275153,55
9.900287278,16.352468725,10.236206661,6.6359592923,13.007589523,10.664282638,56
11.60706367,16.35600352,8.5143757707,11.33222355,1.402543705,4.9027771486,57
15.634689949,10.23222144,10.560904531,4.1780651021,12.474838793,7.2385419244,58
11.062339749,15.438905128,9.9137866632,17.339636432,8.2480361164,13.365231787,59
11.323213894,12.836220744,12.220760121,16.445363145,1.3905733824,1.1983830149,60
11.396737926,14.851563602,10.120089435,5.6041005761,14.593345225,6.8143163137,61
11.929915991,18.491612423,5.9028426071,11.78080129,7.9262194261,11.620441311,62
11.359353762,18.15712699,6.801619052,3.6375294686,16.097631402,10.988004947,63
9.3050560281,13.372899315,13.469850097,13.565460096,3.8369342908,12.771226948,64
15.465710107,8.6514662136,11.878602207,4.612347079,1.2947712392,10.618042018,65
9.9634501785,18.68822455,7.1957386823,1.3793220976,9.0634399503,9.321689833,66
9.0231896676,15.761248863,11.045565989,13.937607527,1.6264068596,13.28784487,67
12.566829991,11.861108384,11.37351076,8.8776625409,11.250980116,8.8234097743,68
16.423100054,14.51773073,4.8473341933,2.5900144344,11.704242859,2.8452745066,69
13.789188508,16.771968193,5.2234743447,5.5381142111,11.775094826,12.47240854,70
10.906061113,16.344048269,8.467726954,8.0590817239,2.7924782932,5.3524515806,71
15.720104948,15.47183683,4.4366855046,12.199869308,12.130805075,11.447820875,72
5.5052140988,18.792899492,11.305599577,3.2339674896,15.517224971,9.1286203989,73
9.4502433948,16.522209238,9.5282738975,11.222336162,16.04398118,6.2500048236,74
6.2588242032,17.924988744,11.288495058,3.9905828284,14.360618964,5.4363937918,75
13.426393535,12.761865158,9.2809610767,12.006135954,13.433292303,2.9020407964,76
12.666242778,13.178548675,9.5613926379,9.7381849135,7.2744546831,8.9720318699,77
13.141931791,10.242227685,12.001951224,10.002891245,14.814268991,3.6585970845,78
9.0360664539,15.936181902,10.409990541,12.268275151,4.8518375382,13.636501511,79
3.9567626975,17.529531274,13.874605507,3.1557173482,13.645064421,4.3611672153,80
8.7172314189,14.403310271,12.097950365,11.156811611,4.90350971,9.1340783187,81
14.37767601,17.601358254,3.1971015974,8.7915186668,13.919656415,11.849998236,82
13.072418157,17.554270172,4.5172209635,11.207136985,16.840938464,12.101221784,83
13.45242276,9.7695672913,11.890912896,2.7034814898,12.732612778,6.7523901258,84
15.641410541,17.805088796,1.6249979862,7.0812697248,4.6394942924,9.656577247,85
7.3787943311,15.521648841,11.957354628,1.9797437303,10.411395561,8.229883923,86
15.051671326,13.452733045,6.1427215536,15.476546495,5.7955022119,7.4263004987,87
15.373403497,12.260289578,6.9734235022,15.082513378,16.517148595,8.7568265817,88
5.770641271,15.507586263,13.271342139,17.615309902,11.972335719,4.5035730328,89
14.818979625,16.55989979,3.1228882154,6.0406870609,7.7569734827,6.4526817636,90
14.736539572,16.334880407,3.4112332833,2.3236029427,8.9277049713,1.7722210654,91
13.11508875,17.886585848,3.3966556352,1.2142222966,1.7771862485,7.7134325136,92
14.302421648,12.616235671,7.3771170955,7.6001536492,13.266380616,6.3797034121,93
10.282184228,14.281115722,9.7227662809,11.363741626,1.5528654642,11.457481099,94
14.326338172,6.0206402517,13.876750136,11.873082247,10.669584677,6.6860736122,95
16.062122002,6.5717686578,11.579913574,15.146958621,13.333847374,2.4237411271,96
13.429138396,18.271460986,2.4757523197,13.96154302,14.712137647,2.5278440311,97
7.0211686566,14.262436731,12.882207322,17.483271085,4.1950701848,10.811822435,98
14.143964414,7.0311138537,12.964309993,2.8925204254,15.641210534,7.5161606455,99
15.08994003,17.439099285,1.5099281927,4.5807922729,8.1748592146,4.4024443184,100
7.3641466238,14.681776356,11.987223023,3.5448976075,9.3945079669,11.67302531,101
16.869582921,9.8041023836,7.352817816,7.8235313604,5.2893624678,5.4028113429,102
12.467001624,10.247256571,11.236960689,5.3159254813,16.014979444,9.5354930446,103
2.1762293912,18.670147484,12.950539078,14.776251683,4.1589446738,9.0931540192,104
3.9846249186,16.044614262,13.595077481,18.566728688,10.471087757,7.4054186258,105
12.817405481,18.960426311,1.8092550694,15.148730426,15.921061806,3.8148778758,106
9.2741794549,18.316402726,5.9666465693,3.4302040492,8.8228286952,6.7860295058,107
7.1378886811,13.825505943,12.568166346,5.6108605643,2.3048668988,4.3697013489,108
14.387198344,10.14723859,8.9736858064,3.2004262772,13.013784647,9.3176674873,109
5.1769260131,17.246152517,11.058405619,5.9287576783,1.9147058427,2.6540344846,110
4.1432387158,17.961501928,11.329215488,8.7199659636,15.128793024,10.14449201,111
10.008355483,14.354238955,8.9746945021,6.9057081686,11.552562475,4.7058452475,112
3.5392408781,18.248332616,11.508319646,13.358926259,3.2105175853,3.7714080631,113
7.2752940878,17.061919409,8.9486424339,7.0536613492,9.8940777108,9.3895559462,114
9.9809855372,10.327015233,12.968449573,14.032060428,8.6030455194,1.304480243,115
14.925608955,15.586478194,2.7597109273,13.459275363,1.3919477426,9.1225248205,116
13.383633126,9.7795102317,10.034322343,5.000423165,13.577807374,9.4211963953,117
15.244187471,7.8525947295,9.9896410482,14.663274495,8.8545405082,6.9288582548,118
14.732150011,9.7293993253,8.5776250903,10.282017141,1.1827957705,12.037007699,119
16.034344781,8.4151565796,8.2517460093,16.08264649,12.879778598,8.2255788168,120
8.0954852924,15.214053791,9.3283087297,9.3841691688,3.5526350364,4.1571114415,121
12.651524018,14.568722516,5.2377754222,14.906404278,2.9113076292,13.324915136,122
16.767069127,8.1147606322,7.5743873261,15.434428312,10.487466402,3.0273613269,123
