x1,x2,x3,x4,x5,x6,position
16.248826869,18.606386452,13.422520644,9.5269746077,3.9466641992,2.9483806738,1
14.816775892,18.130184117,13.754399027,1.5816094233,7.4035241865,8.1895288099,2
15.962355517,18.156078913,12.20742294,17.02404179,9.2617826201,11.424807138,3
13.913095877,18.586500302,12.196226779,18.126474492,16.563286588,8.7262122051,4
16.918264881,14.643654911,12.8890152,15.016799027,8.1391912326,12.793264583,5
14.583963826,17.831529723,10.478970822,10.783803802,6.160420116,7.0837896571,6
14.712003093,14.167919189,13.719223565,18.056142722,16.359754972,12.457023981,7
14.791753963,15.600770709,11.090800234,16.116540572,14.811330307,7.7065490263,8
14.015333608,14.667083592,12.741467339,9.1363452808,1.3766960353,11.359498033,9
15.819664191,16.370200381,9.2058431329,2.1401730971,15.761871573,10.746500304,10
12.979486734,17.400560736,10.901614122,10.387910288,4.983192265,13.462582452,11
10.934337627,17.48461669,12.835225557,18.803555661,1.5990053639,10.547636751,12
16.104861099,18.707786823,6.1792135942,13.854798154,12.375138305,13.448329301,13
12.937938582,17.901258973,10.113381554,11.488901018,1.0010244101,2.9470663895,14
10.567623504,18.487103143,11.830751803,8.468650816,10.260567967,11.223968139,15
13.62647384,18.191176347,8.9914772788,9.3412242238,5.7472237349,4.8290444857,16
9.1967533492,17.820755357,13.419077801,14.064251404,14.222423293,3.9853980616,17
11.78073062,17.991657275,10.559684405,7.2031245464,9.8636916578,9.8383412925,18
14.433566201,18.549097472,7.3185702099,3.0846814606,3.0701563992,10.943648612,19
13.336146522,17.2330346,9.6887195816,3.0176443905,9.3954891339,7.5000277557,20
8.0378190652,18.159290519,13.870578067,9.8260367932,4.3136560731,6.8815192918,21
8.6097599827,18.677644426,12.236836325,17.915192479,3.2280157432,8.5874779304,22
15.610024109,13.118023669,10.408533691,13.502824053,11.915415499,11.803494201,23
13.843757275,13.173975232,11.909852163,5.1818392626,9.8776109368,1.7507534223,24
15.804700233,14.025468191,8.8456538306,10.468122914,11.85059581,13.893611709,25
