position,x1,x2,x3,x4,x5,x6
1,14.47853779,9.840294708,2.9354257649,11.162065161,16.759606961,12.708007291
2,3.2115503587,15.814729542,4.0859569055,17.741618406,7.4977165982,5.9659543224
3,11.495101053,5.031901109,3.2550734973,6.3397086486,3.3249770664,13.929209373
4,16.279427044,9.6900155577,9.4017081966,17.112828637,6.230586037,4.270554794
5,2.5735445507,2.5754808011,8.5535502054,10.864693727,12.921617746,4.0139554229
6,11.704183437,15.513944997,6.4920707468,7.758562529,10.340757411,3.1614376041
7,7.0106809661,2.8105687769,4.7721643399,3.3336005155,8.4844523296,8.3210105549
8,8.0790151022,7.7254463546,13.533329614,8.9465144356,6.4451797083,6.2154857197
9,3.0352756269,6.5298229069,9.2792396911,12.725168113,11.923196625,7.7228730433
10,9.377523765,12.880989465,13.676789366,6.8196409345,2.5858112164,4.8472045737
11,11.941523541,2.075955255,4.9495741816,7.3047138206,5.3615359291,2.6568239457
12,14.791954048,3.5373501396,5.886990014,13.788975584,2.1764282025,11.227903392
13,15.791589491,8.1447727699,4.5286658783,9.2303141938,14.374657676,2.0869072971
14,15.96188293,17.113944264,3.514793101,9.5806174804,7.8561527096,6.0988347146
15,5.2889606953,13.545460883,13.587845425,18.618980156,7.5071969219,6.7641544919
16,10.638775423,4.0496802037,11.29877089,16.77613008,7.0198711269,5.863151955
17,13.926848315,15.00182039,6.3417802921,12.869707344,7.7185057588,8.3826513551
18,4.8160115294,17.611315581,4.3921662313,12.111217464,16.686384339,8.3907958551
19,13.94325209,12.568305371,11.252686602,2.19016892,7.597036317,9.3880334848
20,7.9532449916,2.2416034713,1.6102052932,5.2260234845,5.0851970688,12.818346292
21,13.68982077,15.638915619,8.0373405858,9.1241286066,9.0251535438,8.2238640538
22,13.843483638,8.4173684465,6.9691844801,5.7162014064,13.492420778,1.9839116868
23,5.8839314096,5.6549852998,10.724890104,1.643402955,7.3829045817,11.942312726
24,6.7436501309,16.313070557,3.2643305787,14.443000913,12.628818151,5.2109428395
25,3.1544004902,17.630119983,3.0761767954,1.5471224808,12.947569717,9.2523984911
26,16.006394394,6.4200370074,4.9397804488,8.6374752289,5.5710582025,12.708254205
27,14.333627302,1.4689444071,12.779049493,6.3249483937,9.0474710986,9.0692359498
28,5.8686062507,18.92368879,5.9674621462,3.580224249,9.9247846752,3.9549854423
29,12.997441284,10.84957774,9.6495897165,16.721520585,3.9513623714,4.6173173187
30,10.337234143,1.7317048842,7.4239893716,15.462775678,14.389425397,1.4848593678
31,8.5560071208,7.4709755629,11.022843771,15.330869379,12.321107246,4.6012318649
32,8.4233084843,6.2854623585,1.9390155559,7.2056155768,12.288528491,5.892609356
33,13.499536321,15.446085113,8.021823592,2.3220761078,11.740952481,12.518934889
34,15.658936217,4.803144387,12.161120047,6.3824725612,9.9901838563,3.4464305837
35,8.7819029987,5.79599891,3.4627723196,13.321936623,14.934980325,3.9644572055
36,13.954985995,4.3806348643,2.4296363345,12.764641889,10.244165584,8.1684912597
37,5.8028545938,8.9043551348,11.244950111,2.9483570266,10.588592142,8.5058315699
38,13.890234612,1.4316655323,7.958312527,9.9747496299,11.49593002,7.4655303329
39,13.488726359,5.5302354526,4.7026142038,8.8530140165,12.888307162,11.692094666
40,4.9736433849,18.545252844,10.079654451,2.1862704884,10.305148501,13.011333697
41,7.9416576512,5.8111759424,8.7602525693,4.7019895301,10.373989418,4.4398677079
42,8.2369036935,14.307695655,3.8887930245,14.363707069,14.050291754,11.375496881
43,16.799276814,4.4896018729,9.5768559938,7.8278367543,13.617282793,3.5531043261
44,9.2780002393,16.508003111,12.704712418,16.689265765,5.8420764543,7.6371977751
45,8.0773365796,4.1076270496,12.96008484,4.7248128951,5.1843882427,13.341283198
46,6.6235835999,11.246154283,1.9671389561,10.737049739,11.566352338,4.1972831427
47,10.665102791,11.653478065,8.7814889983,7.8581292708,14.39167542,2.3971184196
48,6.1522309743,6.2764733457,13.321627793,1.7779903403,11.292350318,13.177861457
49,9.7069568112,11.2729918,6.8128678848,14.596454428,2.555780869,12.244599225
50,3.9958575927,2.2501967116,2.3010910803,13.246078853,1.3199720345,3.7756429052
51,16.897102766,17.795172628,12.413709192,4.6891906741,9.8641391173,3.0823035166
52,10.284140144,17.509675865,4.4369003801,18.243187251,12.398795776,12.85187165
53,9.2077622861,14.543458085,11.703409744,16.231318247,7.2038500831,2.489281839
54,15.275589902,13.333350901,3.8371631692,14.907181641,1.0276959948,13.939816824
55,1.8213463947,9.1997339684,5.5400280263,2.5677564163,3.3216067888,10.615260439
56,5.9628181309,11.099505968,8.9372536782,4.1380150653,7.6893831939,5.1149365304
57,12.765740726,12.043024546,5.9057368832,16.600859401,16.246957086,7.9037440228
58,4.2563040741,6.7847528006,10.69959983,18.484201693,7.1871501952,13.09874734
59,4.3972156979,7.3015617765,3.2898611266,11.426163457,16.886408497,1.6778835543
60,10.649496224,3.7552091386,5.6054394909,15.930720832,3.4952594936,2.372728436
61,14.598749623,7.3555457676,9.4956956827,17.323922384,4.6360353343,8.0682410675
62,14.427717116,1.1379401507,11.046623522,18.322091436,16.681760732,12.096462497
63,12.922068361,11.736271495,4.7272875048,7.2365563624,10.538096547,12.238544656
64,7.159287259,18.030697049,13.66239246,3.7289775955,15.674490653,11.703298975
65,14.622724168,10.665921973,11.38145925,9.567308242,15.285655148,3.7511453188
66,12.77185373,15.111856665,10.246205878,17.227441075,7.763717439,12.365992838
67,1.1159319803,4.3051331029,12.895618981,10.444096125,13.455694113,5.3766394528
68,15.606880207,2.4674710184,7.1268060857,14.960990107,16.959069196,6.0105776933
69,16.245683629,14.486511984,6.340374998,3.5436981069,5.1139237583,6.8592799876
70,1.682704933,2.5445110225,5.8727965604,18.082294922,13.649626505,4.6019439707
71,15.877300438,10.70189193,5.9142415782,15.005431494,5.6370969452,11.671786375
72,6.7494108044,3.3419095967,1.2262993699,16.190758222,13.578680199,13.726848827
