position,x1,x2,x3,x4,x5,x6
1,15.860746864,13.581714131,1.3900598099,8.8166396078,5.5891879201,12.516306106
2,12.443200607,4.2119584884,13.145593023,5.7376876273,8.6556848176,2.074963911
3,9.6353829019,4.2461035163,9.5437659868,9.5261971066,16.452033207,3.5033304128
4,4.6412851624,18.542856919,11.446891769,6.3387190015,10.251049072,12.610320966
5,9.684384685,13.811021779,12.516331274,12.696357554,10.895779863,1.6490285406
6,14.424234912,16.729325956,5.2663549124,9.1288131014,8.3967870027,2.6553021199
7,3.105645597,2.3163549686,11.133637979,11.124709538,10.936125133,2.0768883191
8,11.427704297,1.4037252292,12.018594653,17.840434787,10.741811115,4.0587657713
9,7.4460564218,9.3662566268,10.019363088,14.423629907,5.4198571332,10.063680468
10,14.187065378,3.4489548025,6.5833043973,2.2893209546,2.634261027,3.2873576526
11,11.344821606,1.3647460896,9.4728810417,13.719670987,5.7025486492,6.4873277175
12,10.964048401,17.645475802,8.7520013172,18.913930909,9.0722534396,6.5213716866
13,11.102427106,1.8581359778,4.7978016732,2.9121265099,15.599630922,6.0803041253
14,9.3970471658,2.2445739005,13.053009527,2.7294252319,12.252404179,8.8686371399
15,7.3625629432,14.130048334,8.6373616075,9.6784274508,11.27712312,8.7745257397
16,15.257538747,11.481376449,10.755503328,12.35703498,3.0768576488,6.6151717533
17,15.381600495,3.1425798759,1.1712797093,2.2119569606,2.8625009656,1.5911286906
18,16.738065828,18.874922538,6.7183107552,16.019053682,10.527361091,7.9615555296
19,1.854484763,5.928779488,11.923904529,8.9862677152,11.971415065,10.656251779
20,8.9416718669,12.57084254,2.866015373,16.668064105,3.2278201953,12.229992486
21,6.40157336,4.3197323205,9.6966027357,15.169114342,14.444438275,6.2599611923
22,7.6205195561,1.7461462789,6.2364495068,9.2812209367,15.139486581,10.347253643
23,4.0895344131,13.221607346,4.6449185417,8.2223667549,15.535233628,3.8800135627
24,11.814438466,14.495459569,8.0820406438,17.827414662,6.7356209457,4.3949415784
25,2.9415201657,9.9110755427,13.702437941,9.2964330348,16.517784361,10.104035288
26,7.1369735487,9.5081844679,1.5197006259,16.667762562,3.8283227049,11.238447537
27,10.508150347,10.373566165,12.218916753,3.1548259496,2.9542575851,10.695366392
28,6.6562516093,2.5762504316,1.3835056201,1.2238456435,3.8923651092,1.3435360545
29,13.14693648,1.2968833684,13.47331382,13.22293221,6.3835412785,11.227196701
30,7.7228292897,4.9693653723,4.500374397,11.78507293,16.292781983,11.12496237
31,7.9747353867,7.6273298287,1.1368506073,10.533974602,15.621048689,1.3920259424
32,6.9269576743,12.625930306,11.651417024,14.084152967,10.214158516,1.244163319
33,14.342490718,10.807445433,6.4573775083,5.3062911038,14.830570772,13.525904557
34,4.8133064546,13.535275102,2.1699951824,1.8747049593,15.297365692,4.8172946693
35,6.2035913095,1.8066303059,5.1970279724,2.340969848,1.5500103794,4.5868057716
36,9.3338422105,5.7447082172,3.3666934308,13.412437942,1.6882658191,6.342914494
37,4.6988885775,15.901545665,5.4686162306,18.48949414,5.1006728187,9.6092752442
38,16.430557031,18.271369795,3.7674089845,9.2762148576,12.08297975,13.902531432
39,3.656103421,3.9607462329,3.4467005893,12.394163257,2.9522179402,6.2923723944
40,7.4704264998,11.637803168,13.327962486,5.0363432034,4.7427346259,13.104465438
41,5.8690448515,15.666154843,2.6179154546,9.2918826337,14.796634313,2.9561359123
42,1.7109710686,7.3908815957,9.0245615409,18.388342141,4.1940364391,9.0022498267
43,8.0450033545,2.6354542067,4.0567082264,6.1552916956,8.3565572537,1.5412391748
44,10.447129425,12.894950154,7.0337377202,9.0239990619,14.880351651,10.315289024
45,14.318195272,11.066949202,1.4801246924,17.80737232,3.297840219,5.4309864861
46,16.569083024,9.0693453718,3.1659426666,16.699050643,5.8203328215,13.009233093
47,9.7410647646,7.3798220977,4.4190708245,11.226605745,14.444306877,1.8691966916
48,14.517949231,11.542088066,2.0418316589,4.2957740417,1.1652302593,2.0484763107
49,1.8390959091,13.216082226,13.337131896,13.389926292,13.98457589,8.7824499221
50,14.112265203,4.4401451405,3.471325973,15.422125153,14.675086845,3.8594975662
51,14.109760478,6.4106957954,10.116959417,1.477200456,5.6518839076,13.367349462
52,12.580952916,1.7631322979,5.8359362432,16.191854617,6.1062505022,2.4044266334
53,2.384438917,7.3997512669,10.682744368,6.3375068945,2.4300413765,2.8859869787
54,1.9144144207,15.998584555,5.378095482,17.402627503,10.046687007,8.7844710576
55,16.779864192,6.7475710008,8.4350285633,18.881750905,3.205311127,8.074758739
56,15.190053087,11.459340346,4.3980770751,5.4659065376,2.3756889701,1.7374600326
57,1.5861150883,12.848201258,10.99414688,7.7123005381,7.6830416843,10.988730948
58,1.9071134664,6.1163685094,2.8479590921,4.5105762319,9.1929954924,13.784538841
59,13.601553433,18.911006828,2.3668447577,1.1535505485,4.5788554437,8.5094538545
60,13.5592722,13.852190301,13.626996641,6.3143559103,10.173086014,13.935458371
61,7.4675343707,18.456243784,5.3914393375,15.966997801,16.148198429,5.5232715858
62,3.8649997748,6.9646612285,3.2506546471,9.5414781207,16.481464811,6.7893960925
63,2.4544927962,8.6255835672,12.115468712,15.816703647,11.282615039,3.8294641443
64,6.892428387,9.238244304,12.67175339,4.4686926957,15.795815431,11.144201263
65,8.6406315826,4.7730966136,5.4596935469,7.7969737486,4.480612997,12.69220072
66,4.1795578972,11.141187211,1.7739318814,11.561330133,7.431317132,4.4307374614
67,7.9306744002,13.83185145,9.3723678873,6.6118664253,3.1355771124,4.394916005
68,8.8751156554,2.717187603,13.240850457,14.631171165,5.1475813054,10.578433181
69,5.8032989874,18.316790549,9.0106825081,18.759370639,2.6427436732,3.1501302118
70,15.027825911,9.5536591383,12.339653817,14.433131737,14.152188566,5.0029545191
71,13.250025418,9.2194106746,10.874884302,4.6285788231,1.836456567,2.9535249143
72,2.9445101246,9.1091058012,13.998609153,13.140971824,7.0031786449,8.1217108802
