position,x1,x2,x3,x4,x5,x6
1,7.8411399722,9.123275287,8.2566801356,14.431990516,4.5488062277,5.9669568131
2,16.187471237,14.082017225,1.8697205395,6.6676674243,11.818244901,8.4056504068
3,11.971591994,11.7640582,12.106046406,13.975541184,7.5061441772,3.7785864605
4,6.407455653,6.4010861279,1.3931040487,2.2506580055,9.9403820783,3.979218774
5,16.778593849,7.6823992762,6.1661736837,10.309877871,13.346054774,2.6345826832
6,12.322141964,9.4418555805,10.717729577,4.6466195788,2.2154479027,5.2545273891
7,3.0212403648,9.3776072073,9.1155711932,4.8515052274,6.7814890444,13.54467818
8,11.802530341,9.6285739527,11.562606543,8.6374643072,5.2161085308,10.668285782
9,11.783079576,2.6737664444,9.2179080753,16.80681482,10.250591401,10.492237491
10,12.663742062,7.0006486322,3.5127734244,12.422081331,4.2407106124,5.8158479515
11,15.775001436,7.3102894123,12.318673437,4.6706395568,6.4516184144,11.127773648
12,5.8110114448,8.8760352153,2.9111612996,9.4900568714,14.398312651,2.1652778385
13,4.698296003,16.156007182,4.3520885333,6.6739578834,11.64042595,8.274496682
14,14.526825797,8.4168604948,4.3508957538,1.2354508033,1.2812751271,10.610218247
15,10.408970099,2.9558301051,10.896589552,17.938579326,15.185920931,9.9415159621
16,13.726768494,18.678549709,3.578234598,14.892462856,9.3009018376,12.62534804
17,5.3617642224,17.51907697,13.436574929,13.991191027,8.3082507104,1.0234571032
18,6.667341534,12.883534882,2.1173612049,8.6182489744,6.5131508596,1.6169594727
19,12.235649861,13.647213697,10.822782802,16.930115239,5.1902145073,11.233844573
20,1.7802382112,17.1700695,8.0621900132,15.424603879,7.3004885614,7.6169365563
21,16.297200117,9.5553089902,10.7911017,6.9804829299,5.3616779707,9.7654999762
22,5.7654060796,11.465020917,8.2762477756,14.415540096,8.7710827403,9.5108239478
23,3.9679641314,1.0555075821,3.1113321141,6.442325674,12.854968198,4.2081007385
24,16.25731121,4.6996394331,11.526763357,1.4388837549,1.6558515057,13.216999268
25,14.016869646,14.243348241,5.0986328505,10.690781659,4.3199686781,13.041047877
26,1.6932791471,11.500830754,10.441556516,13.260606908,3.1600339152,4.8362170414
27,3.3133578748,16.30953541,4.0696808088,16.636387862,11.907755781,10.427815756
28,11.150403816,13.756759589,12.190590687,18.6593888,11.777608946,9.4127754942
29,10.06264456,11.996834828,12.285267959,17.553518047,15.25288612,13.011219968
30,11.698883284,1.8818707657,4.0054794643,4.6875930456,2.8292340487,13.048747443
31,15.002263062,2.8155766665,7.4301373772,18.324000813,6.7908758372,11.278366335
32,14.119603857,9.9179640715,12.678636341,17.525619251,1.9965476096,3.728143095
33,9.6110695116,17.24154229,12.05356293,6.9465471352,15.441680923,10.584729106
34,2.7622255087,5.7202524263,5.4840955196,7.5212620869,11.490406219,10.052002665
35,12.063629773,15.408873934,12.408095219,1.194638554,13.4759451,13.642689976
36,5.7156706452,6.9153544777,7.0820189014,1.2691492476,12.447377812,2.768549914
37,4.5697653815,11.030832637,9.1901240095,10.751316945,9.2212731689,1.3517109435
38,12.830910016,15.761986856,1.1742708459,8.3713982631,8.2811042927,8.9947926884
39,8.6657841131,18.135249515,1.4190296179,11.516118889,4.6473186426,11.818003446
40,9.6496411413,18.061184742,10.056921694,5.1129192859,16.2630581,8.4518836078
41,10.21453581,5.6504788534,5.4138281685,15.733027565,13.963071413,1.5622879604
42,11.987097856,1.9197400953,1.5757197596,6.6759802648,16.519718911,4.9688056412
43,15.373650514,5.7192041227,7.1006738679,9.4868597956,1.979387451,8.0133022617
44,13.015404675,18.520092311,2.829868342,12.836990454,16.959582038,1.8256594932
45,16.731475227,16.821430063,4.9489621327,2.4510850473,1.0295172669,12.984146637
46,3.5924859978,3.7146453708,9.9105574507,13.621185356,1.6022017114,10.507880805
47,3.3792601451,16.565384153,8.9933765493,18.722527975,7.3806981891,1.5705031301
48,2.5539974906,13.411896379,8.792129935,14.513778759,11.785769247,10.116616835
49,6.0569941103,17.083861459,2.14514067,6.520479193,9.5474183895,7.9048016013
50,5.9659309313,6.4987621303,12.279548503,16.694502459,8.8844652101,6.7179615505
51,6.1209351644,16.674552101,7.822586118,9.9779834854,5.7017075196,1.2053150006
52,6.9325074404,9.2803590214,8.9395288378,15.445744606,1.7772256806,12.16916028
53,3.1622804329,17.730730737,10.357709688,7.5787202218,2.5089171715,11.132003263
54,14.443169076,7.9262153781,6.9674142359,18.930850849,13.989990059,8.9691030127
55,3.3129663467,17.500232775,12.336928222,8.9306467595,4.8352716193,5.8585370833
56,9.8014706746,10.85611143,10.593693323,4.102112365,6.3679769002,13.167738073
57,11.754338093,15.332088388,12.447373031,9.3968656356,5.5108181722,6.9349911597
58,16.008128773,17.803439925,13.818934661,15.416210086,14.113731652,2.9667301364
59,15.959489539,14.231734721,12.095165169,1.3688610131,4.0413047746,2.5790856087
60,8.628685385,17.178552502,3.8447238905,18.478677122,5.4194358438,6.3760773682
61,9.6039812826,2.9907178618,11.970334184,3.9184537646,12.146195117,6.5660963797
62,15.810900144,7.7722459901,12.141230507,10.471107512,11.080227643,11.361114347
63,8.7666084655,5.0560901416,11.802217954,8.8397711166,16.438022956,13.177860113
64,4.7315880731,11.798982485,8.0996890666,10.740439033,5.973302573,1.7779382183
65,15.551503714,6.9550321861,13.628754917,12.559147266,2.7156917267,13.390698127
66,6.0087670535,10.786751487,13.565341267,16.622093201,8.2723893486,6.7630686704
67,1.6949850619,11.667092626,2.8646966817,1.9871840607,13.905603182,6.2740199412
68,9.3972974382,6.1864826307,10.281549684,3.505881005,3.3054634407,10.765344227
69,12.545397874,10.804578596,9.7204314782,14.540539519,6.9105936028,4.7537519531
70,14.72728321,9.7456583609,11.609201114,6.3908959171,11.676520988,11.110727691
71,14.756998174,7.0925200535,1.4863656873,14.605843924,2.2950322814,2.0131918597
72,15.101451606,18.209548129,5.4213989389,1.3553030081,7.2938822396,7.3378965415
73,15.064977281,11.256159551,9.6411397792,6.2516185092,8.5513917357,2.3222373046
74,12.896715175,9.7260057568,8.6358734125,7.0074287285,16.047400706,12.608150477
75,15.824201848,14.022294048,7.7888669819,14.898067633,7.7514923289,10.129355461
76,12.210392926,14.003673671,4.9941969442,3.457857159,5.0036449879,10.942934769
77,11.825741492,11.576315018,1.2341409812,3.8289757287,15.469198249,4.7889398462
78,5.232195694,4.892731681,10.741500581,6.6515888763,3.6870031431,12.088121237
79,4.4237226993,2.2429648098,4.9524816151,3.3975489172,2.3982088454,9.2002296327
80,7.5906865858,1.7747623981,2.0348878566,16.367090959,12.650469255,2.0331681569
81,4.1827333346,18.373027943,3.7764786829,17.912038176,16.550756503,1.6026703964
82,9.5826798901,3.3211518638,7.2486580233,18.617861445,15.026831072,2.6446771799
83,16.510371618,10.802069109,5.606209693,3.5675576217,9.4513166398,4.131952191
84,15.123194411,15.024362219,2.8758868854,7.0865834993,1.9399755523,8.7273135087
85,14.044970512,14.97603792,6.5383236764,8.0712617734,3.833764907,8.6667095989
86,16.634040151,18.629931092,2.8429023502,12.699291505,13.932789218,3.3354394585
87,4.7301022299,1.4613580094,7.9187246317,10.203966946,4.7508245036,12.61412455
88,13.66237963,5.6709573767,13.372051524,16.191624596,1.3547597788,10.261933851
89,11.746484034,4.680921101,9.8057013582,6.9439309966,12.415298667,3.8750143785
90,6.2214425616,3.4563376834,7.2078847035,14.16388689,9.0992192104,7.4491982555
91,6.5006201975,7.1618949329,2.3744688542,14.712336368,15.546031527,8.1394753777
92,10.223880362,10.893390979,9.2806047832,15.927067496,3.177437935,12.016857313
93,14.114479899,10.304326813,3.1543983093,12.27008814,2.9368341044,1.8202903615
94,4.1893863194,10.140901645,2.9450963615,15.018915,11.566642612,4.5501296017
95,2.2732620277,14.782247275,1.0388490751,7.4950820967,13.318087429,2.6785395441
96,14.131439917,12.088064585,2.267658022,5.5466525708,10.95763924,3.2236254103
97,16.853151478,10.661765886,1.1800791055,5.8950107573,3.3981886841,13.217465255
98,11.550736893,15.52396992,9.9868793762,11.578439693,10.52282428,3.9457238812
99,16.444541901,11.700978654,1.0661250232,4.6262718174,6.6583530903,5.1598499897
100,8.2537427731,8.1468664771,10.432054854,3.3873509658,15.921351656,5.8003838661
101,12.75972835,12.897221746,5.7338819671,7.5487527889,3.4731404856,11.080647163
102,13.817168966,2.5986118908,1.2300075127,8.8287435914,5.5847863965,8.6521559714
103,7.5318665095,7.8851907272,7.7063321744,2.0322860843,11.571964253,3.7025307934
104,9.0439660549,10.365085163,2.7248973371,3.7407134459,6.3352646343,3.5210527591
105,9.418256674,12.4093579,3.0709987062,14.147025313,7.2419434935,1.8424092475
106,12.564455193,12.605496119,4.3031958481,8.7845751485,3.9352506213,8.701150351
107,11.375319064,14.545777018,1.457385449,13.705792555,3.0714036785,9.0720029429
108,6.8842141032,8.5541970562,12.683484198,15.102493174,11.812432934,1.3220427593
109,7.187965665,4.7677924321,5.4176626196,3.1996062086,5.7242615372,8.0890408929
110,11.957448039,3.2164914645,10.067564059,6.1761711799,3.2122978345,9.2231377987
111,12.451779015,13.13135517,1.5716628055,18.901319862,2.0470452756,5.5161900127
112,7.4955841079,5.8703006343,5.7152664308,2.499522645,16.53723133,7.8396077727
113,11.798161261,1.8069524644,1.9208886023,11.515407726,1.8684577756,10.889409917
114,14.722420048,14.640357969,8.4291253893,8.3103889883,8.9356519207,7.7894170813
115,16.387866218,4.2201953721,11.278951978,16.892936922,3.3998806737,6.4301780111
116,5.4276828431,7.7335441657,6.5620189402,7.1458339239,1.553656619,13.414568019
117,9.5780527033,17.346614937,2.3504834264,5.2653835691,1.7376536466,8.9872559423
118,10.644124612,2.1610478288,1.1026509064,11.280501168,9.4630813412,1.4089682042
119,10.363357421,9.8184508858,4.7176349964,14.617022726,13.668243077,6.4099617796
120,9.0544372052,1.0994833629,9.0394991843,15.440038102,14.351838492,9.0600375186
121,1.4398024306,10.846319322,1.4574186923,5.9709281311,11.780224208,4.7451545957
