position,x1,x2,x3,x4,x5,x6
1,6.0372160822,11.627245625,9.6848182958,9.7602101997,6.4664639756,3.3266170314
2,9.8213487007,17.009488203,9.4291419347,5.7868464752,8.2664015926,1.5809557636
3,9.659861993,2.7882355228,4.824086257,13.333437721,15.01155949,4.0940816768
4,1.9439208992,6.7634617356,12.550644471,15.186308769,8.3988186605,10.325827891
5,7.0189609975,9.443415063,10.5832062,12.873200175,3.0605670661,6.6493582544
6,16.448454313,2.7310349764,3.8307842824,1.3981669252,13.395237379,11.560257506
7,16.391749587,14.9505532,2.9691348884,14.011257026,11.243849605,12.448872907
8,16.812630255,14.43258105,3.7816681468,9.0897190794,4.8647976704,5.8738613699
9,8.8115386628,3.9072823976,12.407749495,6.1397617306,10.636106949,2.7890389599
10,14.97878053,5.3653154811,6.4347268168,5.0038432539,5.7806391791,8.6560719553
11,4.7146494165,2.7250495558,9.6676740467,18.319403318,2.7184710056,7.3097390807
12,2.2631618753,9.6687903116,6.4713211239,13.094933453,5.2243788652,9.8466693223
13,16.817474283,1.5711432425,4.6519667867,10.523123235,11.911003917,13.021685302
14,12.615254484,18.038959623,7.380926627,2.4556915108,1.0273203626,11.824068
15,9.1893126741,6.4533986626,10.116849593,18.327904303,10.297558956,7.7444738776
16,14.999168649,17.844588167,5.7333823335,8.288873238,13.666465342,11.958534577
17,9.497286167,10.528427991,8.0232801025,7.0698536607,13.11797446,5.4718033918
18,9.884011697,5.8657748969,8.3839334373,14.619822286,5.1936304793,3.1855479297
19,8.1520234942,11.653902373,10.87869331,9.6897535352,10.132724654,9.8249883717
20,8.8547899686,9.184865742,12.768720465,14.709982093,10.159054611,3.1162036159
21,12.211136535,12.877249246,3.5583647473,1.4713912564,12.703180078,10.144833575
22,3.4603065662,11.047302272,4.1393639939,13.709724577,1.1587118991,4.5344647488
23,5.490413826,5.4104961352,10.159626405,9.6163007761,15.479446232,10.941673974
24,7.4826824069,12.852105511,12.359532164,17.73909736,16.64490759,12.011491898
25,5.842500478,17.206422615,9.581682805,17.364174345,16.634924009,7.5957767114
26,8.6922154464,9.0763834673,10.661603828,8.6312821507,6.4729086868,5.7831859579
27,6.943344295,11.4132717,2.4024743545,4.8268588823,3.9790969603,4.5369511426
28,8.9103992358,15.646307372,2.5766316683,14.248653709,11.529214986,1.5284356966
29,1.9047738612,8.8756238357,11.351157923,14.309592409,16.579774361,3.7247390759
